2.914554510941228319e-03,2.914554510941228319e-03,-2.846099618063280268e-02,-2.856385256588955812e-02
-1.618334484095992551e-02,-1.618334484095992551e-02,-2.623602164744109899e-04,-3.623964561199066736e-04
1.343611671755886791e-03,1.343611671755886791e-03,6.196584688972883725e-03,6.097194408413719735e-03
-6.822070992781827624e-03,-6.822070992781827624e-03,-1.075588382472658644e-02,-1.085696952167869433e-02
-2.553193635865556432e-03,-2.553193635865556432e-03,1.758372987642620178e-02,1.748547842426861898e-02
8.379985498069057737e-03,8.379985498069057737e-03,2.167064159648735000e-03,2.067270886737415658e-03
8.139264427892855050e-03,8.139264427892855050e-03,-1.012647119930920603e-02,-1.022749394870392514e-02
2.104071849753825791e-03,2.104071849753825791e-03,-4.470882303947210090e-03,-4.571339437891008828e-03
-1.092760575532177036e-02,-1.092760575532177036e-02,-5.719926100007377556e-04,-6.720598159823953921e-04
1.438291967436148081e-03,1.438291967436148081e-03,2.643621176277788365e-02,2.633884564734267908e-02
1.946761526879905784e-03,1.946761526879905784e-03,-2.721061147989534135e-03,-2.821343282317867462e-03
-6.752416251996806035e-03,-6.752416251996806035e-03,-1.203261874569938605e-02,-1.213383212891239182e-02
-2.994594971146897003e-03,-2.994594971146897003e-03,7.121983917880103654e-03,7.022686186498705574e-03
6.777128504192795309e-05,6.777128504192795309e-05,1.028813620042801080e-02,1.018915511593965206e-02
1.488557716222399518e-02,1.488557716222399518e-02,-1.291705915880747568e-02,-1.301836099490683019e-02
1.531988073005781728e-03,1.531988073005781728e-03,5.531902052226755906e-03,5.432445296756349684e-03
-3.290730663226763939e-04,-3.290730663226763939e-04,-1.585952734087348048e-02,-1.596112345321887283e-02
-7.385731400486298184e-03,-7.385731400486298184e-03,1.532408333009427359e-02,1.522560589068333581e-02
2.475876211287435149e-03,2.475876211287435149e-03,-1.123406136071869454e-03,-1.223528488920821999e-03
2.373735847181865366e-02,2.373735847181865366e-02,1.050249521333046498e-02,1.040353556688711212e-02
-2.486194693185454774e-02,-2.486194693185454774e-02,3.273082580082187221e-03,3.173399920074149172e-03
1.295941253579035134e-02,1.295941253579035134e-02,1.575701940405238588e-03,1.475849525357841863e-03
-2.207684910890907095e-03,-2.207684910890907095e-03,1.012552048247017389e-02,1.002652313478369361e-02
6.007963602045367398e-03,6.007963602045367398e-03,-8.826176555436271443e-03,-8.927069262362419266e-03
-1.221619983594478959e-02,-1.221619983594478959e-02,1.058291284211609895e-02,1.048396123823991388e-02
1.157587607834038509e-02,1.157587607834038509e-02,-3.713325364425923425e-03,-3.813706735099398060e-03
6.623445225139360654e-03,6.623445225139360654e-03,-5.161426099831167846e-05,-1.516294239405358013e-04
1.137091782686629193e-02,1.137091782686629193e-02,2.889384821694318539e-03,2.789663788073104556e-03
3.147416533481620093e-03,3.147416533481620093e-03,6.069813745121943604e-03,5.970410786200641695e-03
-2.341084279026375576e-03,-2.341084279026375576e-03,1.141113108865943193e-02,1.131226231489090850e-02
-1.376786022946576565e-02,-1.376786022946576565e-02,4.422183143129254645e-03,4.322615404669716277e-03
5.424211385886115559e-03,5.424211385886115559e-03,1.968873517953617647e-02,1.959069424896109357e-02
2.304398800243147825e-03,2.304398800243147825e-03,7.495120705978797204e-03,7.395860292008005210e-03
3.274466583082849547e-03,3.274466583082849547e-03,3.984198082165324450e-03,3.884586540819356948e-03
3.018651821744187686e-03,3.018651821744187686e-03,1.144763944452564797e-02,1.134877432195791069e-02
4.062809227565952210e-04,4.062809227565952210e-04,-2.574307381539853168e-04,-3.574664848025044250e-04
1.201399735068850103e-02,1.201399735068850103e-02,-1.254753657588669746e-02,-1.264880145603219930e-02
-1.022595039205798605e-02,-1.022595039205798605e-02,5.765391030499444902e-03,5.665957626262096980e-03
1.519814167761504055e-02,1.519814167761504055e-02,-1.085926671406101107e-02,-1.096036275033607232e-02
1.279058446482776029e-02,1.279058446482776029e-02,-1.673724334574355765e-03,-1.773901724746895781e-03
-7.675804110356544696e-03,-7.675804110356544696e-03,-8.042932178653705577e-03,-8.143746553309183511e-03
-1.730870806681093083e-02,-1.730870806681093083e-02,2.877240891449650562e-02,2.867527644214074023e-02
4.019885547638320060e-03,4.019885547638320060e-03,-1.905015629539175137e-02,-1.915207150254194524e-02
-7.733835393093281552e-03,-7.733835393093281552e-03,-1.063378089124733528e-02,-1.073485437668497688e-02
2.195345277822809485e-02,2.195345277822809485e-02,-1.137826553154819287e-02,-1.147941347289549441e-02
-1.357360723630648622e-02,-1.357360723630648622e-02,-4.469838683591964568e-03,-4.570295713163252671e-03
-3.505242418229706069e-03,-3.505242418229706069e-03,-1.239349939713618731e-02,-1.249474887202350892e-02
-3.647951926921136280e-04,-3.647951926921136280e-04,-1.785378219741473593e-02,-1.795557775519029953e-02
-5.056024996298544641e-03,-5.056024996298544641e-03,2.186051714716974459e-03,2.086260340751100451e-03
-2.392097749022768435e-03,-2.392097749022768435e-03,2.625190127495424797e-02,2.615451672662694182e-02
-2.198114528238620958e-03,-2.198114528238620958e-03,8.810164120908847707e-03,8.711035224431284973e-03
5.337246289278226724e-03,5.337246289278226724e-03,1.265662583127447061e-02,1.255788161943649506e-02
1.581844706641893439e-03,1.581844706641893439e-03,2.615765605685882456e-03,2.516017207406684442e-03
-6.604849604424640856e-03,-6.604849604424640856e-03,-9.435945312048721334e-03,-9.536899001948873078e-03
4.131986523154361664e-03,4.131986523154361664e-03,-9.793693675219650174e-03,-9.894683143534033221e-03
-2.815707559410390599e-03,-2.815707559410390599e-03,8.052347107790902569e-04,7.053052413031890566e-04
-8.290950784722622008e-03,-8.290950784722622008e-03,1.716040969486221091e-02,1.706211590645290155e-02
2.959630500936302755e-02,2.959630500936302755e-02,-1.110975026787253128e-02,-1.121087135500808962e-02
7.942584106392130278e-03,7.942584106392130278e-03,1.262223673603313223e-02,1.252348908494160806e-02
3.603165127950564393e-03,3.603165127950564393e-03,-1.312047989639908430e-02,-1.322180207660661466e-02
9.591439748611591334e-03,9.591439748611591334e-03,-2.425260990733324462e-02,-2.435504541187460958e-02
-3.705543927895856449e-03,-3.705543927895856449e-03,2.470375331864893553e-03,2.370612393104210014e-03
7.202425891190333482e-03,7.202425891190333482e-03,-1.665575306851430071e-02,-1.675742881139541396e-02
-5.735846244908896288e-03,-5.735846244908896288e-03,-1.883438079771870832e-03,-1.983636443416036954e-03
-1.224983232287104283e-02,-1.224983232287104283e-02,-2.760081869582076131e-02,-2.770358905472636302e-02
-2.075240562155698787e-04,-2.075240562155698787e-04,-4.669340324563453493e-04,-5.669907315293265526e-04
-9.225896439248837747e-03,-9.225896439248837747e-03,-1.312401846389699145e-03,-1.412543100699714671e-03
1.631995046152541137e-02,1.631995046152541137e-02,-1.837929027981521912e-03,-1.938122840265510405e-03
-3.123581622493553072e-03,-3.123581622493553072e-03,-1.098340863562441427e-02,-1.108451708733326768e-02
-1.765037362187129102e-02,-1.765037362187129102e-02,-2.541353707395965777e-02,-2.551608868282806419e-02
-1.874206564233665481e-02,-1.874206564233665481e-02,-1.609428867144879760e-02,-1.619590826227512714e-02
-3.787399140899915667e-02,-3.787399140899915667e-02,8.983013556306485015e-03,8.883901946501127078e-03
-5.290634105707509374e-03,-5.290634105707509374e-03,-3.575618867229035658e-02,-3.585977464975531603e-02
-7.787473428666625251e-03,-7.787473428666625251e-03,1.039597069503928051e-02,1.029700039507874809e-02
5.339837345767219599e-03,5.339837345767219599e-03,9.237441470557827827e-03,9.138355306088419283e-03
-3.468811543367952659e-03,-3.468811543367952659e-03,-7.837034241750417962e-03,-7.937828024552784356e-03
1.807161698107860853e-03,1.807161698107860853e-03,4.656337541774624444e-02,4.646802221996826354e-02
4.222005743786725978e-05,4.222005743786725978e-05,1.386012780617745842e-04,2.744631226211324907e-05
